order_line_id,message_id,allocation_date,customer_id,product_id,raw_product_text,requested_quantity,unit,requested_quantity_kg,requested_grade,delivery_date,substitution_allowed,notes
O0001508,M000610,2025-02-23,C007,P07,carrot,11.0,kg,11.0,A,2025-02-23,False,synthetic order line
O0001509,M000615,2025-02-23,C012,P07,car,37.0,kg,37.0,A,2025-02-23,False,synthetic order line
O0001510,M000613,2025-02-23,C010,P08,broc,35.0,kg,35.0,B,2025-02-23,False,synthetic order line
O0001511,M000612,2025-02-23,C009,P08,broc,8.0,kg,8.0,A,2025-02-23,False,synthetic order line
O0001512,M000608,2025-02-23,C005,P08,broc,4.0,crate,40.0,B,2025-02-23,True,synthetic order line
O0001513,M000621,2025-02-24,C009,P01,tomato,38.0,kg,38.0,B,2025-02-24,False,synthetic order line
O0001514,M000623,2025-02-24,C011,P01,toms,42.0,kg,42.0,A,2025-02-24,True,synthetic order line
O0001515,M000619,2025-02-24,C007,P02,lett,35.0,kg,35.0,A,2025-02-24,False,synthetic order line
O0001516,M000622,2025-02-24,C010,P02,lettuce,3.0,crate,24.0,B,2025-02-24,True,synthetic order line
O0001517,M000619,2025-02-24,C007,P03,cucumbers,12.0,kg,12.0,B,2025-02-24,False,synthetic order line
O0001518,M000622,2025-02-24,C010,P03,cucumbers,7.0,box,42.0,A,2025-02-24,False,synthetic order line
O0001519,M000622,2025-02-24,C010,P04,strawberries,9.0,box,27.0,B,2025-02-24,True,synthetic order line
O0001520,M000621,2025-02-24,C009,P04,berries,15.0,kg,15.0,B,2025-02-24,False,synthetic order line
O0001521,M000623,2025-02-24,C011,P04,berries,19.0,kg,19.0,B,2025-02-24,True,synthetic order line
O0001522,M000617,2025-02-24,C005,P04,strawberries,2.0,box,6.0,B,2025-02-24,True,synthetic order line
O0001523,M000619,2025-02-24,C007,P05,capsicum,4.0,box,20.0,A,2025-02-24,False,synthetic order line
O0001524,M000621,2025-02-24,C009,P05,capsicum,5.0,kg,5.0,B,2025-02-24,True,synthetic order line
O0001525,M000622,2025-02-24,C010,P05,bell pepper,4.0,box,20.0,A,2025-02-24,False,synthetic order line
O0001526,M000623,2025-02-24,C011,P05,bell pepper,6.0,kg,6.0,A,2025-02-24,False,synthetic order line
O0001527,M000619,2025-02-24,C007,P06,leaf spinach,8.0,box,24.0,B,2025-02-24,True,synthetic order line
O0001528,M000616,2025-02-24,C003,P06,spinach,18.0,kg,18.0,B,2025-02-24,True,synthetic order line
O0001529,M000620,2025-02-24,C008,P07,carrots,5.0,kg,5.0,B,2025-02-24,False,synthetic order line
O0001530,M000623,2025-02-24,C011,P07,carrots,23.0,kg,23.0,A,2025-02-24,False,synthetic order line
O0001531,M000618,2025-02-24,C006,P07,carrots,17.0,kg,17.0,A,2025-02-24,False,synthetic order line
O0001532,M000624,2025-02-24,C012,P07,car,5.0,kg,5.0,B,2025-02-24,True,synthetic order line
O0001533,M000621,2025-02-24,C009,P08,broc,43.0,kg,43.0,B,2025-02-24,False,synthetic order line
O0001534,M000620,2025-02-24,C008,P08,broc,14.0,kg,14.0,A,2025-02-24,False,synthetic order line
O0001535,M000629,2025-02-25,C005,P01,toms,54.0,kg,54.0,A,2025-02-25,False,synthetic order line
O0001536,M000631,2025-02-25,C007,P01,tomato,47.0,kg,47.0,B,2025-02-25,False,synthetic order line
O0001537,M000636,2025-02-25,C012,P02,lettuce,12.0,kg,12.0,B,2025-02-25,True,synthetic order line
O0001538,M000634,2025-02-25,C010,P02,lett,20.0,kg,20.0,B,2025-02-25,True,synthetic order line
O0001539,M000627,2025-02-25,C003,P02,lett,17.0,kg,17.0,B,2025-02-25,True,synthetic order line
O0001540,M000625,2025-02-25,C001,P02,lettuce,11.0,kg,11.0,B,2025-02-25,True,synthetic order line
O0001541,M000635,2025-02-25,C011,P02,lett,10.0,kg,10.0,B,2025-02-25,True,synthetic order line
O0001542,M000625,2025-02-25,C001,P03,cuke,70.0,kg,70.0,B,2025-02-25,True,synthetic order line
O0001543,M000630,2025-02-25,C006,P03,cuke,1.0,box,6.0,A,2025-02-25,False,synthetic order line
O0001544,M000628,2025-02-25,C004,P04,strawberries,6.0,kg,6.0,A,2025-02-25,False,synthetic order line
O0001545,M000627,2025-02-25,C003,P04,strawberries,3.0,kg,3.0,B,2025-02-25,False,synthetic order line
O0001546,M000636,2025-02-25,C012,P04,strawberries,20.0,kg,20.0,B,2025-02-25,True,synthetic order line
O0001547,M000635,2025-02-25,C011,P04,strawberries,12.0,kg,12.0,A,2025-02-25,False,synthetic order line
O0001548,M000632,2025-02-25,C008,P05,capsicum,3.0,box,15.0,B,2025-02-25,False,synthetic order line
O0001549,M000628,2025-02-25,C004,P05,peppers,9.0,kg,9.0,B,2025-02-25,False,synthetic order line
O0001550,M000627,2025-02-25,C003,P05,capsicum,3.0,box,15.0,A,2025-02-25,False,synthetic order line
O0001551,M000633,2025-02-25,C009,P05,bell pepper,10.0,kg,10.0,A,2025-02-25,True,synthetic order line
O0001552,M000630,2025-02-25,C006,P06,spinach,10.0,kg,10.0,A,2025-02-25,False,synthetic order line
O0001553,M000628,2025-02-25,C004,P06,spinach,15.0,kg,15.0,A,2025-02-25,False,synthetic order line
O0001554,M000632,2025-02-25,C008,P06,leaf spinach,9.0,box,27.0,A,2025-02-25,True,synthetic order line
O0001555,M000626,2025-02-25,C002,P07,car,35.0,kg,35.0,B,2025-02-25,True,synthetic order line
O0001556,M000630,2025-02-25,C006,P07,carrot,4.0,crate,64.0,A,2025-02-25,True,synthetic order line
O0001557,M000628,2025-02-25,C004,P08,brocc,11.0,kg,11.0,A,2025-02-25,True,synthetic order line
O0001558,M000630,2025-02-25,C006,P08,brocc,4.0,kg,4.0,A,2025-02-25,False,synthetic order line
O0001559,M000629,2025-02-25,C005,P08,brocc,14.0,kg,14.0,A,2025-02-25,False,synthetic order line
O0001560,M000646,2025-02-26,C010,P01,tomatoes,19.0,kg,19.0,B,2025-02-26,True,synthetic order line
O0001561,M000647,2025-02-26,C011,P01,toms,35.0,kg,35.0,A,2025-02-26,False,synthetic order line
O0001562,M000638,2025-02-26,C002,P01,toms,6.0,box,30.0,B,2025-02-26,False,synthetic order line
O0001563,M000648,2025-02-26,C012,P02,lett,33.0,kg,33.0,B,2025-02-26,True,synthetic order line
O0001564,M000640,2025-02-26,C004,P02,lettuce,9.0,kg,9.0,B,2025-02-26,False,synthetic order line
O0001565,M000642,2025-02-26,C006,P02,lettuce,6.0,box,24.0,A,2025-02-26,False,synthetic order line
O0001566,M000648,2025-02-26,C012,P03,cucumbers,14.0,kg,14.0,B,2025-02-26,False,synthetic order line
O0001567,M000637,2025-02-26,C001,P03,cucumbers,3.0,box,18.0,B,2025-02-26,True,synthetic order line
O0001568,M000643,2025-02-26,C007,P03,cucumber,40.0,kg,40.0,B,2025-02-26,True,synthetic order line
O0001569,M000640,2025-02-26,C004,P03,cucumbers,6.0,kg,6.0,A,2025-02-26,False,synthetic order line
O0001570,M000644,2025-02-26,C008,P04,strawberries,12.0,kg,12.0,A,2025-02-26,False,synthetic order line
O0001571,M000637,2025-02-26,C001,P04,strawberries,27.0,kg,27.0,A,2025-02-26,False,synthetic order line
O0001572,M000646,2025-02-26,C010,P05,capsicum,11.0,kg,11.0,A,2025-02-26,False,synthetic order line
O0001573,M000647,2025-02-26,C011,P05,bell pepper,10.0,kg,10.0,B,2025-02-26,True,synthetic order line
O0001574,M000642,2025-02-26,C006,P05,bell pepper,9.0,kg,9.0,B,2025-02-26,True,synthetic order line
O0001575,M000648,2025-02-26,C012,P05,peppers,1.0,crate,10.0,B,2025-02-26,True,synthetic order line
O0001576,M000639,2025-02-26,C003,P05,bell pepper,28.0,kg,28.0,B,2025-02-26,False,synthetic order line
O0001577,M000637,2025-02-26,C001,P06,leaf spinach,8.0,kg,8.0,B,2025-02-26,True,synthetic order line
O0001578,M000638,2025-02-26,C002,P06,spin,25.0,kg,25.0,B,2025-02-26,True,synthetic order line
O0001579,M000645,2025-02-26,C009,P06,spinach,4.0,crate,24.0,B,2025-02-26,True,synthetic order line
O0001580,M000645,2025-02-26,C009,P07,carrots,3.0,box,24.0,B,2025-02-26,True,synthetic order line
O0001581,M000642,2025-02-26,C006,P07,carrot,12.0,kg,12.0,B,2025-02-26,True,synthetic order line
O0001582,M000643,2025-02-26,C007,P07,carrot,18.0,kg,18.0,B,2025-02-26,False,synthetic order line
O0001583,M000641,2025-02-26,C005,P07,carrot,10.0,kg,10.0,A,2025-02-26,False,synthetic order line
O0001584,M000648,2025-02-26,C012,P07,carrots,28.0,kg,28.0,B,2025-02-26,True,synthetic order line
O0001585,M000648,2025-02-26,C012,P08,brocc,42.0,kg,42.0,B,2025-02-26,True,synthetic order line
O0001586,M000642,2025-02-26,C006,P08,broccoli,1.0,crate,10.0,A,2025-02-26,False,synthetic order line
O0001587,M000657,2025-02-27,C011,P01,tomatoes,24.0,kg,24.0,B,2025-02-27,True,synthetic order line
O0001588,M000655,2025-02-27,C009,P01,toms,35.0,kg,35.0,B,2025-02-27,True,synthetic order line
O0001589,M000653,2025-02-27,C007,P01,toms,15.0,kg,15.0,A,2025-02-27,False,synthetic order line
O0001590,M000656,2025-02-27,C010,P01,toms,46.0,kg,46.0,A,2025-02-27,False,synthetic order line
O0001591,M000653,2025-02-27,C007,P02,lettuce,10.0,kg,10.0,A,2025-02-27,False,synthetic order line
O0001592,M000651,2025-02-27,C003,P02,lett,35.0,kg,35.0,B,2025-02-27,False,synthetic order line
O0001593,M000654,2025-02-27,C008,P03,cucumbers,37.0,kg,37.0,A,2025-02-27,True,synthetic order line
O0001594,M000658,2025-02-27,C012,P03,cucumber,38.0,kg,38.0,A,2025-02-27,False,synthetic order line
O0001595,M000655,2025-02-27,C009,P04,strawberry,21.0,kg,21.0,B,2025-02-27,False,synthetic order line
O0001596,M000649,2025-02-27,C001,P04,strawberry,4.0,box,12.0,A,2025-02-27,False,synthetic order line
O0001597,M000656,2025-02-27,C010,P04,strawberry,19.0,kg,19.0,A,2025-02-27,False,synthetic order line
O0001598,M000654,2025-02-27,C008,P04,berries,3.0,kg,3.0,A,2025-02-27,False,synthetic order line
O0001599,M000657,2025-02-27,C011,P05,bell pepper,3.0,kg,3.0,B,2025-02-27,True,synthetic order line
O0001600,M000652,2025-02-27,C005,P05,peppers,5.0,box,25.0,A,2025-02-27,False,synthetic order line
O0001601,M000651,2025-02-27,C003,P05,peppers,2.0,box,10.0,A,2025-02-27,False,synthetic order line
O0001602,M000654,2025-02-27,C008,P05,peppers,17.0,kg,17.0,A,2025-02-27,False,synthetic order line
O0001603,M000650,2025-02-27,C002,P05,bell pepper,12.0,kg,12.0,B,2025-02-27,True,synthetic order line
O0001604,M000651,2025-02-27,C003,P06,spinach,4.0,kg,4.0,B,2025-02-27,False,synthetic order line
O0001605,M000655,2025-02-27,C009,P06,spin,5.0,kg,5.0,A,2025-02-27,False,synthetic order line
O0001606,M000653,2025-02-27,C007,P06,leaf spinach,16.0,kg,16.0,A,2025-02-27,False,synthetic order line
O0001607,M000649,2025-02-27,C001,P06,spinach,3.0,box,9.0,B,2025-02-27,True,synthetic order line
O0001608,M000658,2025-02-27,C012,P07,carrot,3.0,kg,3.0,A,2025-02-27,False,synthetic order line
O0001609,M000657,2025-02-27,C011,P07,carrot,17.0,kg,17.0,A,2025-02-27,False,synthetic order line
O0001610,M000652,2025-02-27,C005,P07,carrots,34.0,kg,34.0,A,2025-02-27,False,synthetic order line
O0001611,M000649,2025-02-27,C001,P08,broc,20.0,kg,20.0,B,2025-02-27,True,synthetic order line
O0001612,M000650,2025-02-27,C002,P08,brocc,27.0,kg,27.0,A,2025-02-27,False,synthetic order line
O0001613,M000658,2025-02-27,C012,P08,broc,2.0,box,10.0,A,2025-02-27,False,synthetic order line
O0001614,M000665,2025-02-28,C007,P01,tomatoes,3.0,box,15.0,B,2025-02-28,True,synthetic order line
O0001615,M000663,2025-02-28,C005,P01,toms,13.0,kg,13.0,B,2025-02-28,True,synthetic order line
O0001616,M000664,2025-02-28,C006,P01,tomato,11.0,kg,11.0,A,2025-02-28,False,synthetic order line
O0001617,M000659,2025-02-28,C001,P01,tomatoes,12.0,kg,12.0,A,2025-02-28,True,synthetic order line
O0001618,M000667,2025-02-28,C009,P01,tomatoes,39.0,kg,39.0,B,2025-02-28,True,synthetic order line
O0001619,M000661,2025-02-28,C003,P02,lett,13.0,kg,13.0,A,2025-02-28,False,synthetic order line
O0001620,M000666,2025-02-28,C008,P02,lettuces,21.0,kg,21.0,A,2025-02-28,False,synthetic order line
O0001621,M000660,2025-02-28,C002,P02,lett,6.0,kg,6.0,B,2025-02-28,True,synthetic order line
O0001622,M000665,2025-02-28,C007,P03,cucumber,13.0,kg,13.0,A,2025-02-28,False,synthetic order line
O0001623,M000663,2025-02-28,C005,P03,cuke,52.0,kg,52.0,A,2025-02-28,False,synthetic order line
O0001624,M000670,2025-02-28,C012,P03,cuke,19.0,kg,19.0,B,2025-02-28,True,synthetic order line
O0001625,M000662,2025-02-28,C004,P03,cuke,11.0,kg,11.0,B,2025-02-28,True,synthetic order line
O0001626,M000669,2025-02-28,C011,P03,cucumbers,1.0,box,6.0,B,2025-02-28,True,synthetic order line
O0001627,M000668,2025-02-28,C010,P04,berries,21.0,kg,21.0,A,2025-02-28,True,synthetic order line
O0001628,M000666,2025-02-28,C008,P04,strawberry,1.0,crate,6.0,B,2025-02-28,True,synthetic order line
O0001629,M000670,2025-02-28,C012,P04,berries,4.0,kg,4.0,A,2025-02-28,False,synthetic order line
O0001630,M000665,2025-02-28,C007,P05,bell pepper,18.0,kg,18.0,A,2025-02-28,False,synthetic order line
O0001631,M000670,2025-02-28,C012,P05,peppers,24.0,kg,24.0,A,2025-02-28,False,synthetic order line
O0001632,M000666,2025-02-28,C008,P06,spinach,37.0,kg,37.0,B,2025-02-28,True,synthetic order line
O0001633,M000667,2025-02-28,C009,P06,spinach,13.0,kg,13.0,A,2025-02-28,False,synthetic order line
O0001634,M000663,2025-02-28,C005,P07,carrots,1.0,crate,16.0,B,2025-02-28,True,synthetic order line
O0001635,M000659,2025-02-28,C001,P07,car,100.0,kg,100.0,A,2025-02-28,False,synthetic order line
O0001636,M000670,2025-02-28,C012,P07,car,56.0,kg,56.0,A,2025-02-28,True,synthetic order line
O0001637,M000667,2025-02-28,C009,P07,carrots,1.0,crate,16.0,B,2025-02-28,True,synthetic order line
O0001638,M000668,2025-02-28,C010,P08,broccoli,35.0,kg,35.0,B,2025-02-28,True,synthetic order line
O0001639,M000662,2025-02-28,C004,P08,broc,6.0,kg,6.0,A,2025-02-28,False,synthetic order line
O0001640,M000682,2025-03-01,C012,P01,tomato,49.0,kg,49.0,B,2025-03-01,False,synthetic order line
O0001641,M000679,2025-03-01,C009,P01,toms,3.0,box,15.0,A,2025-03-01,False,synthetic order line
O0001642,M000681,2025-03-01,C011,P01,tomato,1.0,box,5.0,B,2025-03-01,True,synthetic order line
O0001643,M000678,2025-03-01,C008,P01,toms,15.0,kg,15.0,A,2025-03-01,False,synthetic order line
O0001644,M000673,2025-03-01,C003,P01,tomatoes,16.0,kg,16.0,B,2025-03-01,True,synthetic order line
O0001645,M000675,2025-03-01,C005,P02,lett,8.0,kg,8.0,A,2025-03-01,False,synthetic order line
O0001646,M000682,2025-03-01,C012,P02,lettuce,3.0,kg,3.0,A,2025-03-01,False,synthetic order line
O0001647,M000671,2025-03-01,C001,P02,lettuces,29.0,kg,29.0,B,2025-03-01,True,synthetic order line
O0001648,M000681,2025-03-01,C011,P02,lett,1.0,box,4.0,B,2025-03-01,True,synthetic order line
O0001649,M000676,2025-03-01,C006,P02,lettuces,12.0,kg,12.0,A,2025-03-01,False,synthetic order line
O0001650,M000677,2025-03-01,C007,P03,cuke,2.0,box,12.0,B,2025-03-01,True,synthetic order line
O0001651,M000676,2025-03-01,C006,P03,cuke,51.0,kg,51.0,A,2025-03-01,False,synthetic order line
O0001652,M000675,2025-03-01,C005,P04,strawberries,3.0,kg,3.0,B,2025-03-01,True,synthetic order line
O0001653,M000674,2025-03-01,C004,P04,strawberries,17.0,kg,17.0,B,2025-03-01,True,synthetic order line
O0001654,M000676,2025-03-01,C006,P04,strawberry,27.0,kg,27.0,A,2025-03-01,False,synthetic order line
O0001655,M000677,2025-03-01,C007,P04,strawberries,6.0,box,18.0,B,2025-03-01,False,synthetic order line
O0001656,M000674,2025-03-01,C004,P05,peppers,17.0,kg,17.0,B,2025-03-01,False,synthetic order line
O0001657,M000672,2025-03-01,C002,P05,capsicum,3.0,crate,30.0,A,2025-03-01,False,synthetic order line
O0001658,M000673,2025-03-01,C003,P05,bell pepper,1.0,crate,10.0,B,2025-03-01,False,synthetic order line
O0001659,M000680,2025-03-01,C010,P05,bell pepper,3.0,kg,3.0,A,2025-03-01,False,synthetic order line
O0001660,M000682,2025-03-01,C012,P06,spinach,20.0,kg,20.0,A,2025-03-01,False,synthetic order line
O0001661,M000681,2025-03-01,C011,P06,leaf spinach,6.0,box,18.0,A,2025-03-01,False,synthetic order line
O0001662,M000680,2025-03-01,C010,P06,spin,10.0,kg,10.0,A,2025-03-01,False,synthetic order line
O0001663,M000671,2025-03-01,C001,P06,leaf spinach,13.0,kg,13.0,A,2025-03-01,False,synthetic order line
O0001664,M000675,2025-03-01,C005,P06,spin,11.0,kg,11.0,A,2025-03-01,False,synthetic order line
O0001665,M000679,2025-03-01,C009,P07,carrots,17.0,kg,17.0,B,2025-03-01,True,synthetic order line
O0001666,M000680,2025-03-01,C010,P07,car,26.0,kg,26.0,B,2025-03-01,False,synthetic order line
O0001667,M000672,2025-03-01,C002,P07,carrot,1.0,crate,16.0,A,2025-03-01,False,synthetic order line
O0001668,M000676,2025-03-01,C006,P07,car,44.0,kg,44.0,A,2025-03-01,False,synthetic order line
O0001669,M000675,2025-03-01,C005,P08,broccoli,27.0,kg,27.0,B,2025-03-01,False,synthetic order line
O0001670,M000681,2025-03-01,C011,P08,broccoli,1.0,crate,10.0,A,2025-03-01,False,synthetic order line
O0001671,M000679,2025-03-01,C009,P08,brocc,26.0,kg,26.0,B,2025-03-01,False,synthetic order line
O0001672,M000676,2025-03-01,C006,P08,broc,6.0,kg,6.0,A,2025-03-01,False,synthetic order line
O0001673,M000691,2025-03-02,C009,P01,tomatoes,33.0,kg,33.0,B,2025-03-02,True,synthetic order line
O0001674,M000690,2025-03-02,C008,P01,toms,25.0,kg,25.0,A,2025-03-02,False,synthetic order line
O0001675,M000692,2025-03-02,C010,P01,tomato,41.0,kg,41.0,A,2025-03-02,False,synthetic order line
O0001676,M000687,2025-03-02,C005,P02,lettuces,7.0,crate,56.0,A,2025-03-02,False,synthetic order line
O0001677,M000689,2025-03-02,C007,P02,lettuce,14.0,kg,14.0,B,2025-03-02,True,synthetic order line
O0001678,M000685,2025-03-02,C003,P02,lett,2.0,box,8.0,A,2025-03-02,False,synthetic order line
O0001679,M000692,2025-03-02,C010,P02,lettuce,3.0,box,12.0,B,2025-03-02,True,synthetic order line
O0001680,M000684,2025-03-02,C002,P03,cucumber,1.0,box,6.0,B,2025-03-02,True,synthetic order line
O0001681,M000683,2025-03-02,C001,P03,cucumbers,109.0,kg,109.0,B,2025-03-02,False,synthetic order line
O0001682,M000686,2025-03-02,C004,P03,cucumbers,1.0,crate,12.0,A,2025-03-02,False,synthetic order line
O0001683,M000684,2025-03-02,C002,P04,strawberry,12.0,box,36.0,B,2025-03-02,True,synthetic order line
O0001684,M000685,2025-03-02,C003,P04,strawberry,25.0,kg,25.0,A,2025-03-02,False,synthetic order line
O0001685,M000686,2025-03-02,C004,P05,peppers,44.0,kg,44.0,B,2025-03-02,True,synthetic order line
O0001686,M000683,2025-03-02,C001,P05,peppers,45.0,kg,45.0,B,2025-03-02,True,synthetic order line
O0001687,M000685,2025-03-02,C003,P06,leaf spinach,19.0,kg,19.0,B,2025-03-02,False,synthetic order line
O0001688,M000691,2025-03-02,C009,P06,spin,2.0,crate,12.0,B,2025-03-02,True,synthetic order line
O0001689,M000688,2025-03-02,C006,P06,leaf spinach,8.0,kg,8.0,B,2025-03-02,False,synthetic order line
O0001690,M000684,2025-03-02,C002,P06,spin,4.0,box,12.0,A,2025-03-02,False,synthetic order line
O0001691,M000693,2025-03-02,C012,P06,spin,6.0,kg,6.0,A,2025-03-02,True,synthetic order line
O0001692,M000688,2025-03-02,C006,P07,carrot,66.0,kg,66.0,B,2025-03-02,True,synthetic order line
O0001693,M000689,2025-03-02,C007,P07,carrots,23.0,kg,23.0,A,2025-03-02,False,synthetic order line
O0001694,M000693,2025-03-02,C012,P07,carrots,1.0,box,8.0,A,2025-03-02,False,synthetic order line
O0001695,M000692,2025-03-02,C010,P08,broc,3.0,kg,3.0,A,2025-03-02,True,synthetic order line
O0001696,M000685,2025-03-02,C003,P08,broccoli,3.0,box,15.0,A,2025-03-02,False,synthetic order line
O0001697,M000684,2025-03-02,C002,P08,brocc,15.0,kg,15.0,A,2025-03-02,False,synthetic order line
O0001698,M000695,2025-03-03,C002,P01,tomatoes,74.0,kg,74.0,A,2025-03-03,False,synthetic order line
O0001699,M000696,2025-03-03,C004,P01,tomatoes,42.0,kg,42.0,A,2025-03-03,False,synthetic order line
O0001700,M000699,2025-03-03,C007,P01,tomato,12.0,kg,12.0,B,2025-03-03,False,synthetic order line
O0001701,M000696,2025-03-03,C004,P02,lettuce,3.0,kg,3.0,B,2025-03-03,False,synthetic order line
O0001702,M000702,2025-03-03,C010,P02,lettuce,6.0,kg,6.0,A,2025-03-03,True,synthetic order line
O0001703,M000697,2025-03-03,C005,P02,lettuces,25.0,kg,25.0,A,2025-03-03,False,synthetic order line
O0001704,M000704,2025-03-03,C012,P02,lettuces,15.0,kg,15.0,B,2025-03-03,True,synthetic order line
O0001705,M000701,2025-03-03,C009,P03,cucumbers,17.0,kg,17.0,B,2025-03-03,True,synthetic order line
O0001706,M000695,2025-03-03,C002,P03,cuke,1.0,crate,12.0,B,2025-03-03,True,synthetic order line
O0001707,M000696,2025-03-03,C004,P03,cucumbers,25.0,kg,25.0,A,2025-03-03,False,synthetic order line
O0001708,M000698,2025-03-03,C006,P03,cucumbers,9.0,kg,9.0,A,2025-03-03,False,synthetic order line
O0001709,M000697,2025-03-03,C005,P03,cucumber,39.0,kg,39.0,A,2025-03-03,False,synthetic order line
O0001710,M000698,2025-03-03,C006,P04,berries,23.0,kg,23.0,A,2025-03-03,True,synthetic order line
O0001711,M000702,2025-03-03,C010,P04,berries,20.0,kg,20.0,A,2025-03-03,False,synthetic order line
O0001712,M000700,2025-03-03,C008,P04,berries,3.0,kg,3.0,B,2025-03-03,True,synthetic order line
