supply_id,allocation_date,product_id,supply_grade,age_days,shelf_life_days,usable_quantity_kg,expires_next_day,unit_value_per_kg
S0003303,2025-02-24,P06,A,2,3,2.0,1,3.0
S0003304,2025-02-24,P06,B,0,3,8.0,0,3.0
S0003305,2025-02-24,P06,B,1,3,3.0,0,3.0
S0003306,2025-02-24,P06,B,2,3,5.0,1,3.0
S0003307,2025-02-24,P07,A,0,7,18.0,0,1.8
S0003308,2025-02-24,P07,A,1,7,6.0,0,1.8
S0003309,2025-02-24,P07,A,2,7,6.0,0,1.8
S0003310,2025-02-24,P07,A,3,7,2.0,0,1.8
S0003311,2025-02-24,P07,A,4,7,4.0,0,1.8
S0003312,2025-02-24,P07,A,5,7,3.0,0,1.8
S0003313,2025-02-24,P07,A,6,7,3.0,1,1.8
S0003314,2025-02-24,P07,B,0,7,9.0,0,1.8
S0003315,2025-02-24,P07,B,1,7,9.0,0,1.8
S0003316,2025-02-24,P07,B,2,7,4.0,0,1.8
S0003317,2025-02-24,P07,B,3,7,4.0,0,1.8
S0003318,2025-02-24,P07,B,4,7,2.0,0,1.8
S0003319,2025-02-24,P07,B,6,7,1.0,1,1.8
S0003320,2025-02-24,P08,A,0,5,16.0,0,3.7
S0003321,2025-02-24,P08,A,1,5,17.0,0,3.7
S0003322,2025-02-24,P08,A,2,5,6.0,0,3.7
S0003323,2025-02-24,P08,A,3,5,1.0,0,3.7
S0003324,2025-02-24,P08,B,0,5,4.0,0,3.7
S0003325,2025-02-24,P08,B,1,5,2.0,0,3.7
S0003326,2025-02-24,P08,B,2,5,5.0,0,3.7
S0003327,2025-02-24,P08,B,3,5,1.0,0,3.7
S0003328,2025-02-25,P01,A,0,3,27.0,0,3.2
S0003329,2025-02-25,P01,A,1,3,11.0,0,3.2
S0003330,2025-02-25,P01,A,2,3,14.0,1,3.2
S0003331,2025-02-25,P01,B,0,3,22.0,0,3.2
S0003332,2025-02-25,P01,B,1,3,6.0,0,3.2
S0003333,2025-02-25,P01,B,2,3,9.0,1,3.2
S0003334,2025-02-25,P02,A,0,3,21.0,0,2.6
S0003335,2025-02-25,P02,A,1,3,20.0,0,2.6
S0003336,2025-02-25,P02,A,2,3,4.0,1,2.6
S0003337,2025-02-25,P02,B,0,3,20.0,0,2.6
S0003338,2025-02-25,P02,B,1,3,3.0,0,2.6
S0003339,2025-02-25,P02,B,2,3,6.0,1,2.6
S0003340,2025-02-25,P03,A,0,4,18.0,0,2.1
S0003341,2025-02-25,P03,A,1,4,14.0,0,2.1
S0003342,2025-02-25,P03,A,2,4,2.0,0,2.1
S0003343,2025-02-25,P03,A,3,4,12.0,1,2.1
S0003344,2025-02-25,P03,B,0,4,10.0,0,2.1
S0003345,2025-02-25,P03,B,1,4,17.0,0,2.1
S0003346,2025-02-25,P03,B,2,4,5.0,0,2.1
S0003347,2025-02-25,P03,B,3,4,2.0,1,2.1
S0003348,2025-02-25,P04,A,0,3,21.0,0,6.8
S0003349,2025-02-25,P04,A,1,3,6.0,0,6.8
S0003350,2025-02-25,P04,A,2,3,1.0,1,6.8
S0003351,2025-02-25,P04,B,0,3,3.0,0,6.8
S0003352,2025-02-25,P04,B,1,3,3.0,0,6.8
S0003353,2025-02-25,P04,B,2,3,1.0,1,6.8
S0003354,2025-02-25,P05,A,0,5,8.0,0,4.1
S0003355,2025-02-25,P05,A,1,5,8.0,0,4.1
S0003356,2025-02-25,P05,A,2,5,11.0,0,4.1
S0003357,2025-02-25,P05,A,3,5,3.0,0,4.1
S0003358,2025-02-25,P05,B,0,5,1.0,0,4.1
S0003359,2025-02-25,P05,B,1,5,2.0,0,4.1
S0003360,2025-02-25,P05,B,2,5,2.0,0,4.1
S0003361,2025-02-25,P05,B,4,5,3.0,1,4.1
S0003362,2025-02-25,P06,A,0,3,16.0,0,3.0
S0003363,2025-02-25,P06,A,1,3,29.0,0,3.0
S0003364,2025-02-25,P06,A,2,3,3.0,1,3.0
S0003365,2025-02-25,P06,B,0,3,7.0,0,3.0
S0003366,2025-02-25,P06,B,1,3,4.0,0,3.0
S0003367,2025-02-25,P07,A,0,7,9.0,0,1.8
S0003368,2025-02-25,P07,A,1,7,14.0,0,1.8
S0003369,2025-02-25,P07,A,2,7,13.0,0,1.8
S0003370,2025-02-25,P07,A,3,7,6.0,0,1.8
S0003371,2025-02-25,P07,A,4,7,3.0,0,1.8
S0003372,2025-02-25,P07,A,6,7,7.0,1,1.8
S0003373,2025-02-25,P07,B,0,7,5.0,0,1.8
S0003374,2025-02-25,P07,B,1,7,5.0,0,1.8
S0003375,2025-02-25,P07,B,2,7,4.0,0,1.8
S0003376,2025-02-25,P07,B,3,7,5.0,0,1.8
S0003377,2025-02-25,P07,B,5,7,2.0,0,1.8
S0003378,2025-02-25,P08,A,0,5,9.0,0,3.7
S0003379,2025-02-25,P08,A,1,5,5.0,0,3.7
S0003380,2025-02-25,P08,A,2,5,2.0,0,3.7
S0003381,2025-02-25,P08,A,3,5,12.0,0,3.7
S0003382,2025-02-25,P08,A,4,5,1.0,1,3.7
S0003383,2025-02-25,P08,B,0,5,9.0,0,3.7
S0003384,2025-02-25,P08,B,1,5,3.0,0,3.7
S0003385,2025-02-25,P08,B,2,5,3.0,0,3.7
S0003386,2025-02-25,P08,B,3,5,1.0,0,3.7
S0003387,2025-02-26,P01,A,0,3,23.0,0,3.2
S0003388,2025-02-26,P01,A,1,3,18.0,0,3.2
S0003389,2025-02-26,P01,A,2,3,2.0,1,3.2
S0003390,2025-02-26,P01,B,0,3,22.0,0,3.2
S0003391,2025-02-26,P01,B,1,3,20.0,0,3.2
S0003392,2025-02-26,P01,B,2,3,10.0,1,3.2
S0003393,2025-02-26,P02,A,0,3,22.0,0,2.6
S0003394,2025-02-26,P02,A,1,3,24.0,0,2.6
S0003395,2025-02-26,P02,A,2,3,10.0,1,2.6
S0003396,2025-02-26,P02,B,0,3,7.0,0,2.6
S0003397,2025-02-26,P02,B,1,3,3.0,0,2.6
S0003398,2025-02-26,P03,A,0,4,17.0,0,2.1
S0003399,2025-02-26,P03,A,1,4,22.0,0,2.1
S0003400,2025-02-26,P03,A,2,4,19.0,0,2.1
S0003401,2025-02-26,P03,B,0,4,16.0,0,2.1
S0003402,2025-02-26,P03,B,1,4,11.0,0,2.1
S0003403,2025-02-26,P04,A,0,3,12.0,0,6.8
S0003404,2025-02-26,P04,A,1,3,9.0,0,6.8
S0003405,2025-02-26,P04,A,2,3,1.0,1,6.8
S0003406,2025-02-26,P04,B,0,3,11.0,0,6.8
S0003407,2025-02-26,P05,A,0,5,11.0,0,4.1
S0003408,2025-02-26,P05,A,1,5,18.0,0,4.1
S0003409,2025-02-26,P05,A,2,5,3.0,0,4.1
S0003410,2025-02-26,P05,A,4,5,5.0,1,4.1
S0003411,2025-02-26,P05,B,0,5,8.0,0,4.1
S0003412,2025-02-26,P05,B,1,5,2.0,0,4.1
S0003413,2025-02-26,P05,B,2,5,3.0,0,4.1
S0003414,2025-02-26,P06,A,0,3,19.0,0,3.0
S0003415,2025-02-26,P06,A,1,3,5.0,0,3.0
S0003416,2025-02-26,P06,A,2,3,6.0,1,3.0
S0003417,2025-02-26,P06,B,0,3,4.0,0,3.0
S0003418,2025-02-26,P06,B,1,3,13.0,0,3.0
S0003419,2025-02-26,P06,B,2,3,5.0,1,3.0
S0003420,2025-02-26,P07,A,0,7,14.0,0,1.8
S0003421,2025-02-26,P07,A,1,7,14.0,0,1.8
S0003422,2025-02-26,P07,A,2,7,7.0,0,1.8
S0003423,2025-02-26,P07,A,3,7,3.0,0,1.8
S0003424,2025-02-26,P07,A,4,7,10.0,0,1.8
S0003425,2025-02-26,P07,A,5,7,1.0,0,1.8
S0003426,2025-02-26,P07,B,0,7,7.0,0,1.8
S0003427,2025-02-26,P07,B,1,7,15.0,0,1.8
S0003428,2025-02-26,P07,B,2,7,4.0,0,1.8
S0003429,2025-02-26,P07,B,3,7,3.0,0,1.8
S0003430,2025-02-26,P07,B,4,7,4.0,0,1.8
S0003431,2025-02-26,P07,B,5,7,1.0,0,1.8
S0003432,2025-02-26,P08,A,0,5,15.0,0,3.7
S0003433,2025-02-26,P08,A,1,5,11.0,0,3.7
S0003434,2025-02-26,P08,A,2,5,1.0,0,3.7
S0003435,2025-02-26,P08,A,3,5,7.0,0,3.7
S0003436,2025-02-26,P08,B,0,5,5.0,0,3.7
S0003437,2025-02-26,P08,B,1,5,3.0,0,3.7
S0003438,2025-02-26,P08,B,3,5,2.0,0,3.7
S0003439,2025-02-27,P01,A,0,3,40.0,0,3.2
S0003440,2025-02-27,P01,A,1,3,31.0,0,3.2
S0003441,2025-02-27,P01,A,2,3,1.0,1,3.2
S0003442,2025-02-27,P01,B,0,3,9.0,0,3.2
S0003443,2025-02-27,P01,B,1,3,13.0,0,3.2
S0003444,2025-02-27,P01,B,2,3,3.0,1,3.2
S0003445,2025-02-27,P02,A,0,3,20.0,0,2.6
S0003446,2025-02-27,P02,A,1,3,6.0,0,2.6
S0003447,2025-02-27,P02,A,2,3,10.0,1,2.6
S0003448,2025-02-27,P02,B,0,3,13.0,0,2.6
S0003449,2025-02-27,P02,B,1,3,8.0,0,2.6
S0003450,2025-02-27,P03,A,0,4,19.0,0,2.1
S0003451,2025-02-27,P03,A,1,4,18.0,0,2.1
S0003452,2025-02-27,P03,A,2,4,23.0,0,2.1
S0003453,2025-02-27,P03,A,3,4,6.0,1,2.1
S0003454,2025-02-27,P03,B,0,4,8.0,0,2.1
S0003455,2025-02-27,P03,B,1,4,16.0,0,2.1
S0003456,2025-02-27,P03,B,2,4,7.0,0,2.1
S0003457,2025-02-27,P04,A,0,3,17.0,0,6.8
S0003458,2025-02-27,P04,A,1,3,9.0,0,6.8
S0003459,2025-02-27,P04,A,2,3,4.0,1,6.8
S0003460,2025-02-27,P04,B,0,3,24.0,0,6.8
S0003461,2025-02-27,P04,B,1,3,3.0,0,6.8
S0003462,2025-02-27,P05,A,0,5,11.0,0,4.1
S0003463,2025-02-27,P05,A,1,5,11.0,0,4.1
S0003464,2025-02-27,P05,A,2,5,3.0,0,4.1
S0003465,2025-02-27,P05,A,3,5,7.0,0,4.1
S0003466,2025-02-27,P05,A,4,5,10.0,1,4.1
S0003467,2025-02-27,P05,B,0,5,6.0,0,4.1
S0003468,2025-02-27,P05,B,1,5,8.0,0,4.1
S0003469,2025-02-27,P05,B,2,5,1.0,0,4.1
S0003470,2025-02-27,P05,B,3,5,1.0,0,4.1
S0003471,2025-02-27,P06,A,0,3,12.0,0,3.0
S0003472,2025-02-27,P06,A,1,3,8.0,0,3.0
S0003473,2025-02-27,P06,B,0,3,4.0,0,3.0
S0003474,2025-02-27,P06,B,1,3,11.0,0,3.0
S0003475,2025-02-27,P07,A,0,7,11.0,0,1.8
S0003476,2025-02-27,P07,A,1,7,12.0,0,1.8
S0003477,2025-02-27,P07,A,2,7,9.0,0,1.8
S0003478,2025-02-27,P07,A,3,7,3.0,0,1.8
S0003479,2025-02-27,P07,A,4,7,5.0,0,1.8
S0003480,2025-02-27,P07,A,5,7,1.0,0,1.8
S0003481,2025-02-27,P07,B,0,7,4.0,0,1.8
S0003482,2025-02-27,P07,B,1,7,2.0,0,1.8
S0003483,2025-02-27,P07,B,2,7,3.0,0,1.8
S0003484,2025-02-27,P07,B,3,7,1.0,0,1.8
S0003485,2025-02-27,P07,B,4,7,1.0,0,1.8
S0003486,2025-02-27,P08,A,0,5,15.0,0,3.7
S0003487,2025-02-27,P08,A,1,5,9.0,0,3.7
S0003488,2025-02-27,P08,A,2,5,6.0,0,3.7
S0003489,2025-02-27,P08,A,3,5,1.0,0,3.7
S0003490,2025-02-27,P08,A,4,5,1.0,1,3.7
S0003491,2025-02-27,P08,B,0,5,5.0,0,3.7
S0003492,2025-02-27,P08,B,1,5,7.0,0,3.7
S0003493,2025-02-27,P08,B,2,5,2.0,0,3.7
S0003494,2025-02-27,P08,B,3,5,4.0,0,3.7
S0003495,2025-02-28,P01,A,0,3,22.0,0,3.2
S0003496,2025-02-28,P01,A,1,3,16.0,0,3.2
S0003497,2025-02-28,P01,A,2,3,8.0,1,3.2
S0003498,2025-02-28,P01,B,0,3,10.0,0,3.2
S0003499,2025-02-28,P01,B,1,3,13.0,0,3.2
S0003500,2025-02-28,P01,B,2,3,4.0,1,3.2
S0003501,2025-02-28,P02,A,0,3,22.0,0,2.6
S0003502,2025-02-28,P02,A,1,3,11.0,0,2.6
S0003503,2025-02-28,P02,B,0,3,6.0,0,2.6
S0003504,2025-02-28,P02,B,1,3,15.0,0,2.6
S0003505,2025-02-28,P02,B,2,3,1.0,1,2.6
S0003506,2025-02-28,P03,A,0,4,16.0,0,2.1
S0003507,2025-02-28,P03,A,1,4,13.0,0,2.1
S0003508,2025-02-28,P03,A,2,4,5.0,0,2.1
S0003509,2025-02-28,P03,A,3,4,3.0,1,2.1
S0003510,2025-02-28,P03,B,0,4,19.0,0,2.1
S0003511,2025-02-28,P03,B,1,4,15.0,0,2.1
S0003512,2025-02-28,P03,B,2,4,4.0,0,2.1
S0003513,2025-02-28,P03,B,3,4,8.0,1,2.1
S0003514,2025-02-28,P04,A,0,3,15.0,0,6.8
S0003515,2025-02-28,P04,A,1,3,11.0,0,6.8
S0003516,2025-02-28,P04,B,0,3,8.0,0,6.8
S0003517,2025-02-28,P04,B,1,3,8.0,0,6.8
S0003518,2025-02-28,P05,A,0,5,8.0,0,4.1
S0003519,2025-02-28,P05,A,1,5,2.0,0,4.1
S0003520,2025-02-28,P05,A,2,5,8.0,0,4.1
S0003521,2025-02-28,P05,A,3,5,1.0,0,4.1
S0003522,2025-02-28,P05,A,4,5,1.0,1,4.1
S0003523,2025-02-28,P05,B,0,5,12.0,0,4.1
S0003524,2025-02-28,P05,B,1,5,7.0,0,4.1
S0003525,2025-02-28,P05,B,2,5,6.0,0,4.1
S0003526,2025-02-28,P06,A,0,3,18.0,0,3.0
S0003527,2025-02-28,P06,A,1,3,4.0,0,3.0
S0003528,2025-02-28,P06,A,2,3,7.0,1,3.0
S0003529,2025-02-28,P06,B,0,3,12.0,0,3.0
S0003530,2025-02-28,P06,B,1,3,2.0,0,3.0
S0003531,2025-02-28,P06,B,2,3,3.0,1,3.0
S0003532,2025-02-28,P07,A,0,7,30.0,0,1.8
S0003533,2025-02-28,P07,A,1,7,35.0,0,1.8
S0003534,2025-02-28,P07,A,2,7,8.0,0,1.8
S0003535,2025-02-28,P07,A,3,7,6.0,0,1.8
S0003536,2025-02-28,P07,A,4,7,12.0,0,1.8
S0003537,2025-02-28,P07,A,5,7,1.0,0,1.8
S0003538,2025-02-28,P07,A,6,7,2.0,1,1.8
S0003539,2025-02-28,P07,B,0,7,13.0,0,1.8
S0003540,2025-02-28,P07,B,1,7,14.0,0,1.8
S0003541,2025-02-28,P07,B,2,7,9.0,0,1.8
S0003542,2025-02-28,P07,B,3,7,6.0,0,1.8
S0003543,2025-02-28,P07,B,4,7,1.0,0,1.8
S0003544,2025-02-28,P07,B,5,7,2.0,0,1.8
S0003545,2025-02-28,P07,B,6,7,1.0,1,1.8
S0003546,2025-02-28,P08,A,0,5,3.0,0,3.7
S0003547,2025-02-28,P08,A,1,5,15.0,0,3.7
S0003548,2025-02-28,P08,A,2,5,9.0,0,3.7
S0003549,2025-02-28,P08,A,3,5,10.0,0,3.7
S0003550,2025-02-28,P08,A,4,5,5.0,1,3.7
S0003551,2025-02-28,P08,B,0,5,1.0,0,3.7
S0003552,2025-02-28,P08,B,1,5,4.0,0,3.7
S0003553,2025-02-28,P08,B,2,5,2.0,0,3.7
S0003554,2025-02-28,P08,B,3,5,1.0,0,3.7
S0003555,2025-03-01,P01,A,0,3,27.0,0,3.2
S0003556,2025-03-01,P01,A,1,3,12.0,0,3.2
S0003557,2025-03-01,P01,A,2,3,19.0,1,3.2
S0003558,2025-03-01,P01,B,0,3,48.0,0,3.2
S0003559,2025-03-01,P01,B,1,3,13.0,0,3.2
S0003560,2025-03-01,P01,B,2,3,9.0,1,3.2
S0003561,2025-03-01,P02,A,0,3,34.0,0,2.6
S0003562,2025-03-01,P02,A,1,3,15.0,0,2.6
S0003563,2025-03-01,P02,A,2,3,5.0,1,2.6
S0003564,2025-03-01,P02,B,0,3,20.0,0,2.6
S0003565,2025-03-01,P02,B,1,3,11.0,0,2.6
S0003566,2025-03-01,P03,A,0,4,31.0,0,2.1
S0003567,2025-03-01,P03,A,1,4,21.0,0,2.1
S0003568,2025-03-01,P03,A,2,4,11.0,0,2.1
S0003569,2025-03-01,P03,A,3,4,1.0,1,2.1
S0003570,2025-03-01,P03,B,0,4,5.0,0,2.1
S0003571,2025-03-01,P03,B,1,4,4.0,0,2.1
S0003572,2025-03-01,P03,B,2,4,2.0,0,2.1
S0003573,2025-03-01,P04,A,0,3,24.0,0,6.8
S0003574,2025-03-01,P04,A,1,3,15.0,0,6.8
S0003575,2025-03-01,P04,A,2,3,2.0,1,6.8
S0003576,2025-03-01,P04,B,0,3,6.0,0,6.8
S0003577,2025-03-01,P04,B,1,3,1.0,0,6.8
S0003578,2025-03-01,P05,A,0,5,13.0,0,4.1
S0003579,2025-03-01,P05,A,1,5,13.0,0,4.1
S0003580,2025-03-01,P05,A,2,5,6.0,0,4.1
S0003581,2025-03-01,P05,A,3,5,10.0,0,4.1
S0003582,2025-03-01,P05,B,0,5,5.0,0,4.1
S0003583,2025-03-01,P05,B,1,5,2.0,0,4.1
S0003584,2025-03-01,P05,B,4,5,1.0,1,4.1
S0003585,2025-03-01,P06,A,0,3,21.0,0,3.0
S0003586,2025-03-01,P06,A,1,3,5.0,0,3.0
S0003587,2025-03-01,P06,A,2,3,3.0,1,3.0
S0003588,2025-03-01,P06,B,0,3,14.0,0,3.0
S0003589,2025-03-01,P06,B,1,3,8.0,0,3.0
S0003590,2025-03-01,P06,B,2,3,6.0,1,3.0
S0003591,2025-03-01,P07,A,0,7,16.0,0,1.8
S0003592,2025-03-01,P07,A,1,7,9.0,0,1.8
S0003593,2025-03-01,P07,A,2,7,6.0,0,1.8
S0003594,2025-03-01,P07,A,3,7,16.0,0,1.8
S0003595,2025-03-01,P07,A,4,7,4.0,0,1.8
S0003596,2025-03-01,P07,A,5,7,3.0,0,1.8
S0003597,2025-03-01,P07,A,6,7,1.0,1,1.8
S0003598,2025-03-01,P07,B,0,7,12.0,0,1.8
S0003599,2025-03-01,P07,B,1,7,5.0,0,1.8
S0003600,2025-03-01,P07,B,2,7,10.0,0,1.8
S0003601,2025-03-01,P07,B,3,7,6.0,0,1.8
S0003602,2025-03-01,P07,B,4,7,2.0,0,1.8
S0003603,2025-03-01,P07,B,5,7,3.0,0,1.8
S0003604,2025-03-01,P07,B,6,7,1.0,1,1.8
S0003605,2025-03-01,P08,A,0,5,9.0,0,3.7
S0003606,2025-03-01,P08,A,1,5,5.0,0,3.7
S0003607,2025-03-01,P08,A,2,5,7.0,0,3.7
S0003608,2025-03-01,P08,A,3,5,4.0,0,3.7
S0003609,2025-03-01,P08,A,4,5,2.0,1,3.7
S0003610,2025-03-01,P08,B,0,5,8.0,0,3.7
S0003611,2025-03-01,P08,B,1,5,5.0,0,3.7
S0003612,2025-03-01,P08,B,2,5,16.0,0,3.7
S0003613,2025-03-01,P08,B,3,5,4.0,0,3.7
S0003614,2025-03-02,P01,A,0,3,36.0,0,3.2
S0003615,2025-03-02,P01,A,1,3,12.0,0,3.2
S0003616,2025-03-02,P01,A,2,3,1.0,1,3.2
S0003617,2025-03-02,P01,B,0,3,16.0,0,3.2
S0003618,2025-03-02,P01,B,1,3,23.0,0,3.2
S0003619,2025-03-02,P01,B,2,3,20.0,1,3.2
S0003620,2025-03-02,P02,A,0,3,32.0,0,2.6
S0003621,2025-03-02,P02,A,1,3,15.0,0,2.6
S0003622,2025-03-02,P02,A,2,3,3.0,1,2.6
S0003623,2025-03-02,P02,B,0,3,16.0,0,2.6
S0003624,2025-03-02,P02,B,1,3,9.0,0,2.6
S0003625,2025-03-02,P02,B,2,3,1.0,1,2.6
S0003626,2025-03-02,P03,A,0,4,27.0,0,2.1
S0003627,2025-03-02,P03,A,1,4,21.0,0,2.1
S0003628,2025-03-02,P03,A,2,4,18.0,0,2.1
S0003629,2025-03-02,P03,A,3,4,1.0,1,2.1
S0003630,2025-03-02,P03,B,0,4,20.0,0,2.1
S0003631,2025-03-02,P03,B,1,4,10.0,0,2.1
S0003632,2025-03-02,P03,B,2,4,1.0,0,2.1
S0003633,2025-03-02,P03,B,3,4,6.0,1,2.1
S0003634,2025-03-02,P04,A,0,3,9.0,0,6.8
S0003635,2025-03-02,P04,A,1,3,27.0,0,6.8
S0003636,2025-03-02,P04,A,2,3,2.0,1,6.8
S0003637,2025-03-02,P04,B,0,3,7.0,0,6.8
S0003638,2025-03-02,P04,B,1,3,13.0,0,6.8
S0003639,2025-03-02,P05,A,0,5,13.0,0,4.1
S0003640,2025-03-02,P05,A,1,5,31.0,0,4.1
S0003641,2025-03-02,P05,A,2,5,15.0,0,4.1
S0003642,2025-03-02,P05,A,3,5,8.0,0,4.1
S0003643,2025-03-02,P05,A,4,5,4.0,1,4.1
S0003644,2025-03-02,P05,B,0,5,4.0,0,4.1
S0003645,2025-03-02,P05,B,1,5,4.0,0,4.1
S0003646,2025-03-02,P05,B,2,5,3.0,0,4.1
S0003647,2025-03-02,P05,B,4,5,1.0,1,4.1
S0003648,2025-03-02,P06,A,0,3,28.0,0,3.0
S0003649,2025-03-02,P06,A,1,3,5.0,0,3.0
S0003650,2025-03-02,P06,A,2,3,9.0,1,3.0
S0003651,2025-03-02,P06,B,0,3,8.0,0,3.0
S0003652,2025-03-02,P06,B,1,3,6.0,0,3.0
S0003653,2025-03-02,P06,B,2,3,4.0,1,3.0
S0003654,2025-03-02,P07,A,0,7,15.0,0,1.8
S0003655,2025-03-02,P07,A,1,7,18.0,0,1.8
S0003656,2025-03-02,P07,A,2,7,15.0,0,1.8
S0003657,2025-03-02,P07,A,3,7,15.0,0,1.8
S0003658,2025-03-02,P07,A,4,7,7.0,0,1.8
S0003659,2025-03-02,P07,A,5,7,1.0,0,1.8
S0003660,2025-03-02,P07,A,6,7,1.0,1,1.8
S0003661,2025-03-02,P07,B,0,7,8.0,0,1.8
S0003662,2025-03-02,P07,B,1,7,5.0,0,1.8
S0003663,2025-03-02,P07,B,2,7,4.0,0,1.8
S0003664,2025-03-02,P07,B,3,7,1.0,0,1.8
S0003665,2025-03-02,P08,A,0,5,11.0,0,3.7
S0003666,2025-03-02,P08,A,1,5,10.0,0,3.7
S0003667,2025-03-02,P08,A,2,5,6.0,0,3.7
S0003668,2025-03-02,P08,A,3,5,3.0,0,3.7
S0003669,2025-03-02,P08,B,0,5,5.0,0,3.7
S0003670,2025-03-02,P08,B,1,5,1.0,0,3.7
S0003671,2025-03-02,P08,B,2,5,3.0,0,3.7
S0003672,2025-03-02,P08,B,3,5,1.0,0,3.7
S0003673,2025-03-03,P01,A,0,3,39.0,0,3.2
S0003674,2025-03-03,P01,A,1,3,24.0,0,3.2
S0003675,2025-03-03,P01,A,2,3,23.0,1,3.2
S0003676,2025-03-03,P01,B,0,3,20.0,0,3.2
S0003677,2025-03-03,P01,B,1,3,8.0,0,3.2
S0003678,2025-03-03,P01,B,2,3,5.0,1,3.2
S0003679,2025-03-03,P02,A,0,3,15.0,0,2.6
S0003680,2025-03-03,P02,A,1,3,7.0,0,2.6
S0003681,2025-03-03,P02,A,2,3,3.0,1,2.6
S0003682,2025-03-03,P02,B,0,3,15.0,0,2.6
S0003683,2025-03-03,P02,B,1,3,11.0,0,2.6
S0003684,2025-03-03,P02,B,2,3,4.0,1,2.6
S0003685,2025-03-03,P03,A,0,4,29.0,0,2.1
S0003686,2025-03-03,P03,A,1,4,27.0,0,2.1
S0003687,2025-03-03,P03,A,2,4,5.0,0,2.1
S0003688,2025-03-03,P03,A,3,4,2.0,1,2.1
S0003689,2025-03-03,P03,B,0,4,8.0,0,2.1
S0003690,2025-03-03,P03,B,1,4,3.0,0,2.1
S0003691,2025-03-03,P03,B,2,4,9.0,0,2.1
S0003692,2025-03-03,P03,B,3,4,1.0,1,2.1
S0003693,2025-03-03,P04,A,0,3,42.0,0,6.8
S0003694,2025-03-03,P04,A,1,3,8.0,0,6.8
S0003695,2025-03-03,P04,B,0,3,17.0,0,6.8
S0003696,2025-03-03,P04,B,1,3,1.0,0,6.8
S0003697,2025-03-03,P04,B,2,3,2.0,1,6.8
S0003698,2025-03-03,P05,A,0,5,6.0,0,4.1
S0003699,2025-03-03,P05,A,1,5,12.0,0,4.1
S0003700,2025-03-03,P05,A,2,5,13.0,0,4.1
S0003701,2025-03-03,P05,A,3,5,8.0,0,4.1
S0003702,2025-03-03,P05,A,4,5,4.0,1,4.1
S0003703,2025-03-03,P05,B,0,5,15.0,0,4.1
S0003704,2025-03-03,P05,B,1,5,26.0,0,4.1
S0003705,2025-03-03,P05,B,2,5,1.0,0,4.1
S0003706,2025-03-03,P05,B,3,5,9.0,0,4.1
S0003707,2025-03-03,P05,B,4,5,2.0,1,4.1
S0003708,2025-03-03,P06,A,0,3,9.0,0,3.0
S0003709,2025-03-03,P06,A,1,3,16.0,0,3.0
S0003710,2025-03-03,P06,A,2,3,3.0,1,3.0
S0003711,2025-03-03,P06,B,0,3,6.0,0,3.0
S0003712,2025-03-03,P06,B,1,3,2.0,0,3.0
S0003713,2025-03-03,P07,A,0,7,17.0,0,1.8
S0003714,2025-03-03,P07,A,1,7,8.0,0,1.8
S0003715,2025-03-03,P07,A,2,7,4.0,0,1.8
S0003716,2025-03-03,P07,A,3,7,11.0,0,1.8
S0003717,2025-03-03,P07,A,4,7,5.0,0,1.8
S0003718,2025-03-03,P07,B,0,7,7.0,0,1.8
S0003719,2025-03-03,P07,B,1,7,9.0,0,1.8
S0003720,2025-03-03,P07,B,2,7,9.0,0,1.8
S0003721,2025-03-03,P07,B,3,7,9.0,0,1.8
S0003722,2025-03-03,P07,B,4,7,5.0,0,1.8
S0003723,2025-03-03,P07,B,5,7,5.0,0,1.8
S0003724,2025-03-03,P07,B,6,7,2.0,1,1.8
S0003725,2025-03-03,P08,A,0,5,8.0,0,3.7
S0003726,2025-03-03,P08,A,1,5,11.0,0,3.7
S0003727,2025-03-03,P08,A,2,5,6.0,0,3.7
S0003728,2025-03-03,P08,A,3,5,9.0,0,3.7
S0003729,2025-03-03,P08,A,4,5,1.0,1,3.7
S0003730,2025-03-03,P08,B,0,5,4.0,0,3.7
S0003731,2025-03-03,P08,B,1,5,3.0,0,3.7
S0003732,2025-03-03,P08,B,3,5,1.0,0,3.7
S0003733,2025-03-04,P01,A,0,3,36.0,0,3.2
S0003734,2025-03-04,P01,A,1,3,29.0,0,3.2
S0003735,2025-03-04,P01,A,2,3,14.0,1,3.2
S0003736,2025-03-04,P01,B,0,3,28.0,0,3.2
S0003737,2025-03-04,P01,B,1,3,26.0,0,3.2
S0003738,2025-03-04,P01,B,2,3,1.0,1,3.2
S0003739,2025-03-04,P02,A,0,3,18.0,0,2.6
S0003740,2025-03-04,P02,A,1,3,11.0,0,2.6
S0003741,2025-03-04,P02,A,2,3,11.0,1,2.6
S0003742,2025-03-04,P02,B,0,3,12.0,0,2.6
S0003743,2025-03-04,P02,B,1,3,2.0,0,2.6
S0003744,2025-03-04,P02,B,2,3,8.0,1,2.6
S0003745,2025-03-04,P03,A,0,4,29.0,0,2.1
S0003746,2025-03-04,P03,A,1,4,11.0,0,2.1
S0003747,2025-03-04,P03,A,2,4,34.0,0,2.1
S0003748,2025-03-04,P03,A,3,4,3.0,1,2.1
S0003749,2025-03-04,P03,B,0,4,6.0,0,2.1
S0003750,2025-03-04,P03,B,1,4,6.0,0,2.1
S0003751,2025-03-04,P03,B,2,4,8.0,0,2.1
