allocation_date,condition,order_line_id,message_id,supply_id,customer_id,product_id,supply_grade,requested_grade,delivery_date,objective_unit_score,allocated_quantity_kg,exact_grade
2025-03-14,P1_proposed_dss,O0002025,M000817,S0004378,C006,P06,A,A,2025-03-14,8.866666666666665,14.0,1
2025-03-14,P1_proposed_dss,O0002025,M000817,S0004379,C006,P06,A,A,2025-03-14,10.866676666666665,18.0,1
2025-03-14,P1_proposed_dss,O0002023,M000816,S0004380,C005,P06,A,A,2025-03-14,26.400019999999998,3.0,1
2025-03-14,P1_proposed_dss,O0002025,M000817,S0004380,C006,P06,A,A,2025-03-14,26.20002,1.0,1
2025-03-14,P1_proposed_dss,O0002024,M000823,S0004381,C012,P06,B,B,2025-03-14,7.466666666666667,9.0,1
2025-03-14,P1_proposed_dss,O0002024,M000823,S0004382,C012,P06,B,B,2025-03-14,9.466676666666666,1.0,1
2025-03-14,P1_proposed_dss,O0002026,M000823,S0004383,C012,P07,A,B,2025-03-14,4.622448979591836,4.0,0
2025-03-14,P1_proposed_dss,O0002026,M000823,S0004384,C012,P07,A,B,2025-03-14,4.989805918367346,7.0,0
2025-03-14,P1_proposed_dss,O0002027,M000819,S0004384,C008,P07,A,B,2025-03-14,5.589805918367346,1.0,0
2025-03-14,P1_proposed_dss,O0002027,M000819,S0004385,C008,P07,A,B,2025-03-14,6.20206081632653,5.0,0
2025-03-14,P1_proposed_dss,O0002030,M000817,S0004385,C006,P07,A,B,2025-03-14,7.002060816326531,3.0,0
2025-03-14,P1_proposed_dss,O0002028,M000821,S0004386,C010,P07,A,A,2025-03-14,9.359213673469387,4.0,1
2025-03-14,P1_proposed_dss,O0002030,M000817,S0004386,C006,P07,A,B,2025-03-14,7.859213673469388,4.0,0
2025-03-14,P1_proposed_dss,O0002028,M000821,S0004387,C010,P07,A,A,2025-03-14,10.461264489795917,2.0,1
2025-03-14,P1_proposed_dss,O0002028,M000821,S0004388,C010,P07,A,A,2025-03-14,11.80821326530612,3.0,1
2025-03-14,P1_proposed_dss,O0002028,M000821,S0004389,C010,P07,A,A,2025-03-14,25.40006,1.0,1
2025-03-14,P1_proposed_dss,O0002030,M000817,S0004390,C006,P07,B,B,2025-03-14,7.122448979591836,6.0,1
2025-03-14,P1_proposed_dss,O0002030,M000817,S0004391,C006,P07,B,B,2025-03-14,7.489805918367346,2.0,1
2025-03-14,P1_proposed_dss,O0002029,M000816,S0004392,C005,P07,B,B,2025-03-14,8.30206081632653,5.0,1
2025-03-14,P1_proposed_dss,O0002030,M000817,S0004392,C006,P07,B,B,2025-03-14,8.10206081632653,1.0,1
2025-03-14,P1_proposed_dss,O0002029,M000816,S0004393,C005,P07,B,B,2025-03-14,9.159213673469388,2.0,1
2025-03-14,P1_proposed_dss,O0002029,M000816,S0004394,C005,P07,B,B,2025-03-14,10.261264489795918,3.0,1
2025-03-14,P1_proposed_dss,O0002029,M000816,S0004395,C005,P07,B,B,2025-03-14,11.608213265306121,1.0,1
2025-03-14,P1_proposed_dss,O0002029,M000816,S0004396,C005,P07,B,B,2025-03-14,25.20006,1.0,1
2025-03-14,P1_proposed_dss,O0002031,M000819,S0004397,C008,P08,A,A,2025-03-14,8.340000000000002,7.0,1
2025-03-14,P1_proposed_dss,O0002031,M000819,S0004398,C008,P08,A,A,2025-03-14,9.060010000000002,3.0,1
2025-03-14,P1_proposed_dss,O0002032,M000815,S0004398,C004,P08,A,A,2025-03-14,10.86001,6.0,1
2025-03-14,P1_proposed_dss,O0002032,M000815,S0004399,C004,P08,A,A,2025-03-14,12.06002,8.0,1
2025-03-14,P1_proposed_dss,O0002035,M000814,S0004399,C003,P08,A,A,2025-03-14,12.46002,3.0,1
2025-03-14,P1_proposed_dss,O0002035,M000814,S0004400,C003,P08,A,A,2025-03-14,14.140030000000001,2.0,1
2025-03-14,P1_proposed_dss,O0002034,M000818,S0004402,C007,P08,B,B,2025-03-14,9.260010000000001,1.0,1
2025-03-14,P1_proposed_dss,O0002034,M000818,S0004403,C007,P08,B,B,2025-03-14,10.46002,2.0,1
2025-03-14,P1_proposed_dss,O0002034,M000818,S0004404,C007,P08,B,B,2025-03-14,12.140030000000001,6.0,1
2025-03-15,B0_manual,O0002045,M000824,S0004416,C001,P03,A,A,2025-03-15,,14.0,1
2025-03-15,B0_manual,O0002045,M000824,S0004417,C001,P03,A,A,2025-03-15,,14.0,1
2025-03-15,B0_manual,O0002045,M000824,S0004418,C001,P03,A,A,2025-03-15,,10.0,1
2025-03-15,B0_manual,O0002048,M000824,S0004423,C001,P04,A,A,2025-03-15,,12.0,1
2025-03-15,B0_manual,O0002048,M000824,S0004424,C001,P04,A,A,2025-03-15,,1.0,1
2025-03-15,B0_manual,O0002054,M000824,S0004437,C001,P06,A,A,2025-03-15,,6.0,1
2025-03-15,B0_manual,O0002055,M000825,S0004437,C002,P06,A,A,2025-03-15,,3.0,1
2025-03-15,B0_manual,O0002055,M000825,S0004438,C002,P06,A,A,2025-03-15,,10.0,1
2025-03-15,B0_manual,O0002055,M000825,S0004439,C002,P06,A,A,2025-03-15,,2.0,1
2025-03-15,B0_manual,O0002064,M000825,S0004455,C002,P08,A,A,2025-03-15,,5.0,1
2025-03-15,B0_manual,O0002042,M000826,S0004411,C003,P02,A,A,2025-03-15,,24.0,1
2025-03-15,B0_manual,O0002042,M000826,S0004412,C003,P02,A,A,2025-03-15,,5.0,1
2025-03-15,B0_manual,O0002051,M000826,S0004429,C003,P05,A,A,2025-03-15,,6.0,1
2025-03-15,B0_manual,O0002051,M000826,S0004430,C003,P05,A,A,2025-03-15,,8.0,1
2025-03-15,B0_manual,O0002060,M000826,S0004448,C003,P07,B,B,2025-03-15,,11.0,1
2025-03-15,B0_manual,O0002060,M000826,S0004449,C003,P07,B,B,2025-03-15,,8.0,1
2025-03-15,B0_manual,O0002041,M000827,S0004413,C004,P02,B,B,2025-03-15,,11.0,1
2025-03-15,B0_manual,O0002058,M000827,S0004442,C004,P07,A,A,2025-03-15,,9.0,1
2025-03-15,B0_manual,O0002058,M000827,S0004443,C004,P07,A,A,2025-03-15,,7.0,1
2025-03-15,B0_manual,O0002043,M000828,S0004412,C006,P02,A,A,2025-03-15,,12.0,1
2025-03-15,B0_manual,O0002037,M000829,S0004405,C007,P01,A,A,2025-03-15,,32.0,1
2025-03-15,B0_manual,O0002037,M000829,S0004406,C007,P01,A,A,2025-03-15,,13.0,1
2025-03-15,B0_manual,O0002052,M000829,S0004430,C007,P05,A,A,2025-03-15,,1.0,1
2025-03-15,B0_manual,O0002052,M000829,S0004431,C007,P05,A,A,2025-03-15,,6.0,1
2025-03-15,B0_manual,O0002052,M000829,S0004432,C007,P05,A,A,2025-03-15,,5.0,1
2025-03-15,B0_manual,O0002061,M000829,S0004455,C007,P08,A,A,2025-03-15,,13.0,1
2025-03-15,B0_manual,O0002061,M000829,S0004456,C007,P08,A,A,2025-03-15,,5.0,1
2025-03-15,B0_manual,O0002061,M000829,S0004457,C007,P08,A,A,2025-03-15,,12.0,1
2025-03-15,B0_manual,O0002036,M000830,S0004408,C008,P01,B,B,2025-03-15,,8.0,1
2025-03-15,B0_manual,O0002036,M000830,S0004409,C008,P01,B,B,2025-03-15,,2.0,1
2025-03-15,B0_manual,O0002050,M000830,S0004424,C008,P04,A,A,2025-03-15,,6.0,1
2025-03-15,B0_manual,O0002053,M000830,S0004440,C008,P06,B,B,2025-03-15,,4.0,1
2025-03-15,B0_manual,O0002053,M000830,S0004441,C008,P06,B,B,2025-03-15,,13.0,1
2025-03-15,B0_manual,O0002057,M000830,S0004449,C008,P07,B,B,2025-03-15,,3.0,1
2025-03-15,B0_manual,O0002057,M000830,S0004450,C008,P07,B,B,2025-03-15,,2.0,1
2025-03-15,B0_manual,O0002057,M000830,S0004451,C008,P07,B,B,2025-03-15,,9.0,1
2025-03-15,B0_manual,O0002057,M000830,S0004452,C008,P07,B,B,2025-03-15,,11.0,1
2025-03-15,B0_manual,O0002057,M000830,S0004453,C008,P07,B,B,2025-03-15,,2.0,1
2025-03-15,B0_manual,O0002057,M000830,S0004454,C008,P07,B,B,2025-03-15,,5.0,1
2025-03-15,B0_manual,O0002040,M000831,S0004413,C009,P02,B,B,2025-03-15,,11.0,1
2025-03-15,B0_manual,O0002040,M000831,S0004414,C009,P02,B,B,2025-03-15,,2.0,1
2025-03-15,B0_manual,O0002040,M000831,S0004415,C009,P02,B,B,2025-03-15,,4.0,1
2025-03-15,B0_manual,O0002040,M000831,S0004412,C009,P02,A,B,2025-03-15,,3.0,0
2025-03-15,B0_manual,O0002038,M000832,S0004406,C010,P01,A,A,2025-03-15,,14.0,1
2025-03-15,B0_manual,O0002062,M000833,S0004457,C011,P08,A,A,2025-03-15,,1.0,1
2025-03-15,B0_manual,O0002062,M000833,S0004458,C011,P08,A,A,2025-03-15,,5.0,1
2025-03-15,B0_manual,O0002062,M000833,S0004459,C011,P08,A,A,2025-03-15,,3.0,1
2025-03-15,B0_manual,O0002039,M000834,S0004406,C012,P01,A,A,2025-03-15,,5.0,1
2025-03-15,B0_manual,O0002039,M000834,S0004407,C012,P01,A,A,2025-03-15,,2.0,1
2025-03-15,B0_manual,O0002046,M000834,S0004419,C012,P03,B,B,2025-03-15,,6.0,1
2025-03-15,B0_manual,O0002049,M000834,S0004426,C012,P04,B,B,2025-03-15,,21.0,1
2025-03-15,B0_manual,O0002049,M000834,S0004427,C012,P04,B,B,2025-03-15,,9.0,1
2025-03-15,B0_manual,O0002063,M000834,S0004460,C012,P08,B,B,2025-03-15,,3.0,1
2025-03-15,B0_manual,O0002063,M000834,S0004461,C012,P08,B,B,2025-03-15,,3.0,1
2025-03-15,B0_manual,O0002063,M000834,S0004462,C012,P08,B,B,2025-03-15,,4.0,1
2025-03-15,B1_optimization_only,O0002037,M000829,S0004405,C007,P01,A,A,2025-03-15,8.466666666666667,25.0,1
2025-03-15,B1_optimization_only,O0002039,M000834,S0004405,C012,P01,A,A,2025-03-15,7.666666666666667,7.0,1
2025-03-15,B1_optimization_only,O0002037,M000829,S0004406,C007,P01,A,A,2025-03-15,10.466676666666666,20.0,1
2025-03-15,B1_optimization_only,O0002038,M000832,S0004406,C010,P01,A,A,2025-03-15,11.466676666666666,12.0,1
2025-03-15,B1_optimization_only,O0002038,M000832,S0004407,C010,P01,A,A,2025-03-15,26.80002,2.0,1
2025-03-15,B1_optimization_only,O0002036,M000830,S0004408,C008,P01,B,B,2025-03-15,8.266666666666667,3.0,1
2025-03-15,B1_optimization_only,O0002036,M000830,S0004409,C008,P01,B,B,2025-03-15,10.266676666666667,3.0,1
2025-03-15,B1_optimization_only,O0002036,M000830,S0004410,C008,P01,B,B,2025-03-15,25.60002,4.0,1
2025-03-15,B1_optimization_only,O0002040,M000831,S0004411,C009,P02,A,B,2025-03-15,7.966666666666668,3.0,0
2025-03-15,B1_optimization_only,O0002042,M000826,S0004411,C003,P02,A,A,2025-03-15,9.866666666666665,9.0,1
2025-03-15,B1_optimization_only,O0002043,M000828,S0004411,C006,P02,A,A,2025-03-15,8.466666666666667,12.0,1
2025-03-15,B1_optimization_only,O0002042,M000826,S0004412,C003,P02,A,A,2025-03-15,11.866676666666665,20.0,1
2025-03-15,B1_optimization_only,O0002040,M000831,S0004413,C009,P02,B,B,2025-03-15,9.066666666666666,17.0,1
2025-03-15,B1_optimization_only,O0002041,M000827,S0004413,C004,P02,B,B,2025-03-15,9.466666666666667,5.0,1
2025-03-15,B1_optimization_only,O0002041,M000827,S0004414,C004,P02,B,B,2025-03-15,11.466676666666666,2.0,1
2025-03-15,B1_optimization_only,O0002041,M000827,S0004415,C004,P02,B,B,2025-03-15,26.80002,4.0,1
2025-03-15,B1_optimization_only,O0002045,M000824,S0004416,C001,P03,A,A,2025-03-15,10.475,14.0,1
2025-03-15,B1_optimization_only,O0002045,M000824,S0004417,C001,P03,A,A,2025-03-15,11.60001,14.0,1
2025-03-15,B1_optimization_only,O0002045,M000824,S0004418,C001,P03,A,A,2025-03-15,13.475019999999999,10.0,1
2025-03-15,B1_optimization_only,O0002046,M000834,S0004421,C012,P03,B,B,2025-03-15,9.27502,5.0,1
2025-03-15,B1_optimization_only,O0002046,M000834,S0004422,C012,P03,B,B,2025-03-15,23.900029999999997,1.0,1
2025-03-15,B1_optimization_only,O0002050,M000830,S0004423,C008,P04,A,A,2025-03-15,11.866666666666665,2.0,1
2025-03-15,B1_optimization_only,O0002048,M000824,S0004424,C001,P04,A,A,2025-03-15,17.466676666666668,11.0,1
2025-03-15,B1_optimization_only,O0002050,M000830,S0004424,C008,P04,A,A,2025-03-15,13.866676666666665,4.0,1
2025-03-15,B1_optimization_only,O0002048,M000824,S0004425,C001,P04,A,A,2025-03-15,32.800019999999996,2.0,1
2025-03-15,B1_optimization_only,O0002049,M000834,S0004426,C012,P04,B,B,2025-03-15,11.266666666666666,16.0,1
2025-03-15,B1_optimization_only,O0002049,M000834,S0004427,C012,P04,B,B,2025-03-15,13.266676666666665,11.0,1
2025-03-15,B1_optimization_only,O0002049,M000834,S0004428,C012,P04,B,B,2025-03-15,28.60002,3.0,1
2025-03-15,B1_optimization_only,O0002052,M000829,S0004429,C007,P05,A,A,2025-03-15,8.94,6.0,1
2025-03-15,B1_optimization_only,O0002051,M000826,S0004430,C003,P05,A,A,2025-03-15,11.66001,3.0,1
2025-03-15,B1_optimization_only,O0002052,M000829,S0004430,C007,P05,A,A,2025-03-15,9.66001,6.0,1
2025-03-15,B1_optimization_only,O0002051,M000826,S0004431,C003,P05,A,A,2025-03-15,12.860019999999999,6.0,1
2025-03-15,B1_optimization_only,O0002051,M000826,S0004432,C003,P05,A,A,2025-03-15,14.54003,5.0,1
2025-03-15,B1_optimization_only,O0002055,M000825,S0004437,C002,P06,A,A,2025-03-15,11.266666666666666,6.0,1
2025-03-15,B1_optimization_only,O0002054,M000824,S0004438,C001,P06,A,A,2025-03-15,13.666676666666666,1.0,1
2025-03-15,B1_optimization_only,O0002055,M000825,S0004438,C002,P06,A,A,2025-03-15,13.266676666666665,9.0,1
2025-03-15,B1_optimization_only,O0002054,M000824,S0004439,C001,P06,A,A,2025-03-15,29.00002,5.0,1
2025-03-15,B1_optimization_only,O0002053,M000830,S0004440,C008,P06,B,B,2025-03-15,8.066666666666666,2.0,1
2025-03-15,B1_optimization_only,O0002053,M000830,S0004441,C008,P06,B,B,2025-03-15,10.066676666666666,15.0,1
2025-03-15,B1_optimization_only,O0002057,M000830,S0004443,C008,P07,A,B,2025-03-15,5.589805918367346,2.0,0
2025-03-15,B1_optimization_only,O0002059,M000834,S0004443,C012,P07,A,B,2025-03-15,4.989805918367346,8.0,0
2025-03-15,B1_optimization_only,O0002057,M000830,S0004444,C008,P07,A,B,2025-03-15,6.20206081632653,7.0,0
2025-03-15,B1_optimization_only,O0002057,M000830,S0004445,C008,P07,A,B,2025-03-15,7.0592136734693876,14.0,0
2025-03-15,B1_optimization_only,O0002058,M000827,S0004445,C004,P07,A,A,2025-03-15,9.959213673469389,6.0,1
2025-03-15,B1_optimization_only,O0002058,M000827,S0004446,C004,P07,A,A,2025-03-15,11.061264489795919,5.0,1
2025-03-15,B1_optimization_only,O0002058,M000827,S0004447,C004,P07,A,A,2025-03-15,12.408213265306122,5.0,1
2025-03-15,B1_optimization_only,O0002057,M000830,S0004448,C008,P07,B,B,2025-03-15,6.322448979591837,11.0,1
2025-03-15,B1_optimization_only,O0002056,M000831,S0004449,C009,P07,B,B,2025-03-15,8.089805918367347,6.0,1
2025-03-15,B1_optimization_only,O0002057,M000830,S0004449,C008,P07,B,B,2025-03-15,6.689805918367346,5.0,1
2025-03-15,B1_optimization_only,O0002056,M000831,S0004450,C009,P07,B,B,2025-03-15,8.70206081632653,2.0,1
2025-03-15,B1_optimization_only,O0002056,M000831,S0004451,C009,P07,B,B,2025-03-15,9.559213673469388,8.0,1
2025-03-15,B1_optimization_only,O0002060,M000826,S0004451,C003,P07,B,B,2025-03-15,10.35921367346939,1.0,1
2025-03-15,B1_optimization_only,O0002060,M000826,S0004452,C003,P07,B,B,2025-03-15,11.46126448979592,11.0,1
2025-03-15,B1_optimization_only,O0002060,M000826,S0004453,C003,P07,B,B,2025-03-15,12.808213265306122,2.0,1
2025-03-15,B1_optimization_only,O0002060,M000826,S0004454,C003,P07,B,B,2025-03-15,26.40006,5.0,1
2025-03-15,B1_optimization_only,O0002061,M000829,S0004455,C007,P08,A,A,2025-03-15,8.540000000000001,9.0,1
2025-03-15,B1_optimization_only,O0002062,M000833,S0004455,C011,P08,A,A,2025-03-15,7.94,9.0,1
2025-03-15,B1_optimization_only,O0002061,M000829,S0004456,C007,P08,A,A,2025-03-15,9.260010000000001,5.0,1
2025-03-15,B1_optimization_only,O0002061,M000829,S0004457,C007,P08,A,A,2025-03-15,10.46002,13.0,1
2025-03-15,B1_optimization_only,O0002061,M000829,S0004458,C007,P08,A,A,2025-03-15,12.140030000000001,3.0,1
2025-03-15,B1_optimization_only,O0002064,M000825,S0004458,C002,P08,A,A,2025-03-15,15.140030000000001,2.0,1
2025-03-15,B1_optimization_only,O0002064,M000825,S0004459,C002,P08,A,A,2025-03-15,29.30004,3.0,1
2025-03-15,B1_optimization_only,O0002063,M000834,S0004462,C012,P08,B,B,2025-03-15,9.66002,2.0,1
2025-03-15,B1_optimization_only,O0002063,M000834,S0004463,C012,P08,B,B,2025-03-15,11.34003,1.0,1
2025-03-15,B1_optimization_only,O0002063,M000834,S0004464,C012,P08,B,B,2025-03-15,25.50004,7.0,1
2025-03-15,P1_proposed_dss,O0002037,M000829,S0004405,C007,P01,A,A,2025-03-15,8.466666666666667,25.0,1
2025-03-15,P1_proposed_dss,O0002039,M000834,S0004405,C012,P01,A,A,2025-03-15,7.666666666666667,7.0,1
2025-03-15,P1_proposed_dss,O0002037,M000829,S0004406,C007,P01,A,A,2025-03-15,10.466676666666666,20.0,1
2025-03-15,P1_proposed_dss,O0002038,M000832,S0004406,C010,P01,A,A,2025-03-15,11.466676666666666,12.0,1
2025-03-15,P1_proposed_dss,O0002038,M000832,S0004407,C010,P01,A,A,2025-03-15,26.80002,2.0,1
2025-03-15,P1_proposed_dss,O0002036,M000830,S0004408,C008,P01,B,B,2025-03-15,8.266666666666667,3.0,1
2025-03-15,P1_proposed_dss,O0002036,M000830,S0004409,C008,P01,B,B,2025-03-15,10.266676666666667,3.0,1
2025-03-15,P1_proposed_dss,O0002036,M000830,S0004410,C008,P01,B,B,2025-03-15,25.60002,4.0,1
2025-03-15,P1_proposed_dss,O0002040,M000831,S0004411,C009,P02,A,B,2025-03-15,7.966666666666668,3.0,0
2025-03-15,P1_proposed_dss,O0002042,M000826,S0004411,C003,P02,A,A,2025-03-15,9.866666666666665,9.0,1
2025-03-15,P1_proposed_dss,O0002043,M000828,S0004411,C006,P02,A,A,2025-03-15,8.466666666666667,12.0,1
2025-03-15,P1_proposed_dss,O0002042,M000826,S0004412,C003,P02,A,A,2025-03-15,11.866676666666665,20.0,1
2025-03-15,P1_proposed_dss,O0002040,M000831,S0004413,C009,P02,B,B,2025-03-15,9.066666666666666,17.0,1
2025-03-15,P1_proposed_dss,O0002041,M000827,S0004413,C004,P02,B,B,2025-03-15,9.466666666666667,5.0,1
2025-03-15,P1_proposed_dss,O0002041,M000827,S0004414,C004,P02,B,B,2025-03-15,11.466676666666666,2.0,1
2025-03-15,P1_proposed_dss,O0002041,M000827,S0004415,C004,P02,B,B,2025-03-15,26.80002,4.0,1
2025-03-15,P1_proposed_dss,O0002045,M000824,S0004416,C001,P03,A,A,2025-03-15,10.475,14.0,1
2025-03-15,P1_proposed_dss,O0002045,M000824,S0004417,C001,P03,A,A,2025-03-15,11.60001,14.0,1
2025-03-15,P1_proposed_dss,O0002045,M000824,S0004418,C001,P03,A,A,2025-03-15,13.475019999999999,10.0,1
2025-03-15,P1_proposed_dss,O0002046,M000834,S0004421,C012,P03,B,B,2025-03-15,9.27502,5.0,1
2025-03-15,P1_proposed_dss,O0002046,M000834,S0004422,C012,P03,B,B,2025-03-15,23.900029999999997,1.0,1
2025-03-15,P1_proposed_dss,O0002050,M000830,S0004423,C008,P04,A,A,2025-03-15,11.866666666666665,2.0,1
2025-03-15,P1_proposed_dss,O0002048,M000824,S0004424,C001,P04,A,A,2025-03-15,17.466676666666668,11.0,1
2025-03-15,P1_proposed_dss,O0002050,M000830,S0004424,C008,P04,A,A,2025-03-15,13.866676666666665,4.0,1
2025-03-15,P1_proposed_dss,O0002048,M000824,S0004425,C001,P04,A,A,2025-03-15,32.800019999999996,2.0,1
2025-03-15,P1_proposed_dss,O0002049,M000834,S0004426,C012,P04,B,B,2025-03-15,11.266666666666666,16.0,1
2025-03-15,P1_proposed_dss,O0002049,M000834,S0004427,C012,P04,B,B,2025-03-15,13.266676666666665,11.0,1
2025-03-15,P1_proposed_dss,O0002049,M000834,S0004428,C012,P04,B,B,2025-03-15,28.60002,3.0,1
2025-03-15,P1_proposed_dss,O0002052,M000829,S0004429,C007,P05,A,A,2025-03-15,8.94,6.0,1
2025-03-15,P1_proposed_dss,O0002051,M000826,S0004430,C003,P05,A,A,2025-03-15,11.66001,3.0,1
2025-03-15,P1_proposed_dss,O0002052,M000829,S0004430,C007,P05,A,A,2025-03-15,9.66001,6.0,1
2025-03-15,P1_proposed_dss,O0002051,M000826,S0004431,C003,P05,A,A,2025-03-15,12.860019999999999,6.0,1
2025-03-15,P1_proposed_dss,O0002051,M000826,S0004432,C003,P05,A,A,2025-03-15,14.54003,5.0,1
2025-03-15,P1_proposed_dss,O0002055,M000825,S0004437,C002,P06,A,A,2025-03-15,11.266666666666666,6.0,1
2025-03-15,P1_proposed_dss,O0002054,M000824,S0004438,C001,P06,A,A,2025-03-15,13.666676666666666,1.0,1
2025-03-15,P1_proposed_dss,O0002055,M000825,S0004438,C002,P06,A,A,2025-03-15,13.266676666666665,9.0,1
2025-03-15,P1_proposed_dss,O0002054,M000824,S0004439,C001,P06,A,A,2025-03-15,29.00002,5.0,1
2025-03-15,P1_proposed_dss,O0002053,M000830,S0004440,C008,P06,B,B,2025-03-15,8.066666666666666,2.0,1
2025-03-15,P1_proposed_dss,O0002053,M000830,S0004441,C008,P06,B,B,2025-03-15,10.066676666666666,15.0,1
2025-03-15,P1_proposed_dss,O0002057,M000830,S0004443,C008,P07,A,B,2025-03-15,5.589805918367346,2.0,0
2025-03-15,P1_proposed_dss,O0002059,M000834,S0004443,C012,P07,A,B,2025-03-15,4.989805918367346,8.0,0
2025-03-15,P1_proposed_dss,O0002057,M000830,S0004444,C008,P07,A,B,2025-03-15,6.20206081632653,7.0,0
2025-03-15,P1_proposed_dss,O0002057,M000830,S0004445,C008,P07,A,B,2025-03-15,7.0592136734693876,14.0,0
2025-03-15,P1_proposed_dss,O0002058,M000827,S0004445,C004,P07,A,A,2025-03-15,9.959213673469389,6.0,1
2025-03-15,P1_proposed_dss,O0002058,M000827,S0004446,C004,P07,A,A,2025-03-15,11.061264489795919,5.0,1
2025-03-15,P1_proposed_dss,O0002058,M000827,S0004447,C004,P07,A,A,2025-03-15,12.408213265306122,5.0,1
2025-03-15,P1_proposed_dss,O0002057,M000830,S0004448,C008,P07,B,B,2025-03-15,6.322448979591837,11.0,1
2025-03-15,P1_proposed_dss,O0002056,M000831,S0004449,C009,P07,B,B,2025-03-15,8.089805918367347,6.0,1
2025-03-15,P1_proposed_dss,O0002057,M000830,S0004449,C008,P07,B,B,2025-03-15,6.689805918367346,5.0,1
2025-03-15,P1_proposed_dss,O0002056,M000831,S0004450,C009,P07,B,B,2025-03-15,8.70206081632653,2.0,1
2025-03-15,P1_proposed_dss,O0002056,M000831,S0004451,C009,P07,B,B,2025-03-15,9.559213673469388,8.0,1
2025-03-15,P1_proposed_dss,O0002060,M000826,S0004451,C003,P07,B,B,2025-03-15,10.35921367346939,1.0,1
2025-03-15,P1_proposed_dss,O0002060,M000826,S0004452,C003,P07,B,B,2025-03-15,11.46126448979592,11.0,1
2025-03-15,P1_proposed_dss,O0002060,M000826,S0004453,C003,P07,B,B,2025-03-15,12.808213265306122,2.0,1
2025-03-15,P1_proposed_dss,O0002060,M000826,S0004454,C003,P07,B,B,2025-03-15,26.40006,5.0,1
2025-03-15,P1_proposed_dss,O0002061,M000829,S0004455,C007,P08,A,A,2025-03-15,8.540000000000001,9.0,1
2025-03-15,P1_proposed_dss,O0002062,M000833,S0004455,C011,P08,A,A,2025-03-15,7.94,9.0,1
2025-03-15,P1_proposed_dss,O0002061,M000829,S0004456,C007,P08,A,A,2025-03-15,9.260010000000001,5.0,1
2025-03-15,P1_proposed_dss,O0002061,M000829,S0004457,C007,P08,A,A,2025-03-15,10.46002,13.0,1
2025-03-15,P1_proposed_dss,O0002061,M000829,S0004458,C007,P08,A,A,2025-03-15,12.140030000000001,3.0,1
2025-03-15,P1_proposed_dss,O0002064,M000825,S0004458,C002,P08,A,A,2025-03-15,15.140030000000001,2.0,1
2025-03-15,P1_proposed_dss,O0002064,M000825,S0004459,C002,P08,A,A,2025-03-15,29.30004,3.0,1
2025-03-15,P1_proposed_dss,O0002063,M000834,S0004462,C012,P08,B,B,2025-03-15,9.66002,2.0,1
2025-03-15,P1_proposed_dss,O0002063,M000834,S0004463,C012,P08,B,B,2025-03-15,11.34003,1.0,1
2025-03-15,P1_proposed_dss,O0002063,M000834,S0004464,C012,P08,B,B,2025-03-15,25.50004,7.0,1
2025-03-16,B0_manual,O0002074,M000835,S0004480,C001,P03,B,B,2025-03-16,,10.0,1
2025-03-16,B0_manual,O0002074,M000835,S0004481,C001,P03,B,B,2025-03-16,,7.0,1
2025-03-16,B0_manual,O0002074,M000835,S0004482,C001,P03,B,B,2025-03-16,,4.0,1
2025-03-16,B0_manual,O0002074,M000835,S0004483,C001,P03,B,B,2025-03-16,,1.0,1
2025-03-16,B0_manual,O0002078,M000836,S0004495,C002,P05,B,B,2025-03-16,,12.0,1
2025-03-16,B0_manual,O0002078,M000836,S0004496,C002,P05,B,B,2025-03-16,,12.0,1
2025-03-16,B0_manual,O0002086,M000836,S0004499,C002,P06,A,A,2025-03-16,,10.0,1
2025-03-16,B0_manual,O0002086,M000836,S0004500,C002,P06,A,A,2025-03-16,,4.0,1
2025-03-16,B0_manual,O0002086,M000836,S0004501,C002,P06,A,A,2025-03-16,,1.0,1
2025-03-16,B0_manual,O0002070,M000837,S0004471,C003,P02,A,A,2025-03-16,,28.0,1
2025-03-16,B0_manual,O0002082,M000837,S0004497,C003,P05,B,B,2025-03-16,,7.0,1
2025-03-16,B0_manual,O0002088,M000837,S0004512,C003,P07,B,B,2025-03-16,,7.0,1
